Gender,Event,Location,Year,Medal,Name,Nationality,Result
M,100M Men,Paris,2024,G,Noah LYLES,USA,9.79
M,100M Men,Paris,2024,S,Kishane THOMPSON,JAM,9.79
M,100M Men,Paris,2024,B,Fred KERLEY,USA,9.81
M,200M Men,Paris,2024,G,Letsile TEBOGO,BOT,19.46
M,200M Men,Paris,2024,S,Kenneth BEDNAREK,USA,19.62
M,200M Men,Paris,2024,B,Noah LYLES,USA,19.7
M,400M Men,Paris,2024,G,Quincy HALL,USA,43.4
M,400M Men,Paris,2024,S,Matthew HUDSON-SMITH,GBR,43.44
M,400M Men,Paris,2024,B,Muzala SAMUKONGA,ZAM,43.74
M,800M Men,Paris,2024,G,Emmanuel WANYONYI,KEN,01:41.2
M,800M Men,Paris,2024,S,Marco AROP,CAN,01:41.2
M,800M Men,Paris,2024,B,Djamel SEDJATI,ALG,01:41.5
M,1500M Men,Paris,2024,G,Cole HOCKER,USA,03:27.6
M,1500M Men,Paris,2024,S,Josh KERR,GBR,03:27.8
M,1500M Men,Paris,2024,B,Yared NUGUSE,USA,03:27.8
M,5000M Men,Paris,2024,G,Jakob INGEBRIGTSEN,NOR,13:13.7
M,5000M Men,Paris,2024,S,Ronald KWEMOI,KEN,13:15.0
M,5000M Men,Paris,2024,B,Grant FISHER,USA,13:15.1
M,10000M Men,Paris,2024,G,Joshua Kiprui CHEPTEGEI,UGA,26:43.1
M,10000M Men,Paris,2024,S,Berihu AREGAWI,ETH,26:43.4
M,10000M Men,Paris,2024,B,Grant FISHER,USA,26:43.5
M,Marathon Men,Paris,2024,G,Tamirat TOLA,ETH,02:06:26
M,Marathon Men,Paris,2024,S,Bashir ABDI,BEL,02:06:47
M,Marathon Men,Paris,2024,B,Benson KIPRUTO,KEN,02:07:00
M,110M Hurdles Men,Paris,2024,G,Grant HOLLOWAY,USA,12.99
M,110M Hurdles Men,Paris,2024,S,Daniel ROBERTS,USA,13.09
M,110M Hurdles Men,Paris,2024,B,Rasheed BROADBELL,JAM,13.09
M,400M Hurdles Men,Paris,2024,G,Rai BENJAMIN,USA,46.46
M,400M Hurdles Men,Paris,2024,S,Karsten WARHOLM,NOR,47.06
M,400M Hurdles Men,Paris,2024,B,Alison DOS SANTOS,BRA,47.26
M,3000M Steeplechase Men,Paris,2024,G,Soufiane ELBAKKALI,MAR,08:06.1
M,3000M Steeplechase Men,Paris,2024,S,Kenneth ROOKS,USA,08:06.4
M,3000M Steeplechase Men,Paris,2024,B,Abraham KIBIWOT,KEN,08:06.5
M,20Km Race Walk Men,Paris,2024,G,Brian Daniel PINTADO,ECU,01:18:55
M,20Km Race Walk Men,Paris,2024,S,Caio BONFIM,BRA,01:19:09
M,20Km Race Walk Men,Paris,2024,B,Alvaro MARTIN,ESP,01:19:11
M,Discus Throw Men,Paris,2024,G,Roje STONA,JAM,70
M,Discus Throw Men,Paris,2024,S,Mykolas ALEKNA,LTU,69.97
M,Discus Throw Men,Paris,2024,B,Matthew DENNY,AUS,69.31
M,Hammer Throw Men,Paris,2024,G,Ethan KATZBERG,CAN,84.12
M,Hammer Throw Men,Paris,2024,S,Bence HALASZ,HUN,79.97
M,Hammer Throw Men,Paris,2024,B,Mykhaylo KOKHAN,UKR,79.39
M,High Jump Men,Paris,2024,G,Hamish KERR,NZL,2.36
M,High Jump Men,Paris,2024,S,Shelby MCEWEN,USA,2.36
M,High Jump Men,Paris,2024,B,Mutaz Essa BARSHIM,QAT,2.34
M,Javelin Throw Men,Paris,2024,G,Arshad NADEEM,PAK,92.97
M,Javelin Throw Men,Paris,2024,S,Neeraj CHOPRA,IND,89.45
M,Javelin Throw Men,Paris,2024,B,Anderson PETERS,GRN,88.54
M,Long Jump Men,Paris,2024,G,Miltiadis TENTOGLOU,GRE,8.48
M,Long Jump Men,Paris,2024,S,Wayne PINNOCK,JAM,8.36
M,Long Jump Men,Paris,2024,B,Mattia FURLANI,ITA,8.34
M,Pole Vault Men,Paris,2024,G,Armand DUPLANTIS,SWE,6.25
M,Pole Vault Men,Paris,2024,S,Sam KENDRICKS,USA,5.95
M,Pole Vault Men,Paris,2024,B,Emmanouil KARALIS,GRE,5.9
M,Shot Put Men,Paris,2024,G,Ryan CROUSER,USA,22.9
M,Shot Put Men,Paris,2024,S,Joe KOVACS,USA,22.15
M,Shot Put Men,Paris,2024,B,Rajindra CAMPBELL,JAM,22.15
M,Triple Jump Men,Paris,2024,G,Jordan Alejandro DIAZ FORTUN,ESP,17.86
M,Triple Jump Men,Paris,2024,S,Pedro P. PICHARDO,POR,17.84
M,Triple Jump Men,Paris,2024,B,Andy DIAZ,ITA,17.64
W,10000M Women,Paris,2024,G,Beatrice CHEBET,KEN,30:43.2
W,10000M Women,Paris,2024,S,Nadia BATTOCLETTI,ITA,30:43.4
W,10000M Women,Paris,2024,B,Sifan HASSAN,NED,30:44.1
W,100M Women,Paris,2024,G,Julien ALFRED,LCA,10.72
W,100M Women,Paris,2024,S,Sha'Carri RICHARDSON,USA,10.87
W,100M Women,Paris,2024,B,Melissa JEFFERSON-WOODEN,USA,10.92
W,100M Hurdles Women,Paris,2024,G,Masai RUSSELL,USA,12.33
W,100M Hurdles Women,Paris,2024,S,Cyrena SAMBA-MAYELA,FRA,12.34
W,100M Hurdles Women,Paris,2024,B,Jasmine CAMACHO-QUINN,PUR,12.36
W,1500M Women,Paris,2024,G,Faith KIPYEGON,KEN,03:51.3
W,1500M Women,Paris,2024,S,Jessica HULL,AUS,03:52.6
W,1500M Women,Paris,2024,B,Georgia BELL,GBR,03:52.6
W,200M Women,Paris,2024,G,Gabrielle THOMAS,USA,21.83
W,200M Women,Paris,2024,S,Julien ALFRED,LCA,22.08
W,200M Women,Paris,2024,B,Brittany BROWN,USA,22.2
W,20Km Race Walk Women,Paris,2024,G,Jiayu YANG,CHN,01:25:54
W,20Km Race Walk Women,Paris,2024,S,Maria PEREZ GARCIA,ESP,01:26:19
W,20Km Race Walk Women,Paris,2024,B,Jemima MONTAG,AUS,01:26:25
W,3000M Steeplechase Women,Paris,2024,G,Winfred YAVI,BRN,08:52.8
W,3000M Steeplechase Women,Paris,2024,S,Peruth CHEMUTAI,UGA,08:53.3
W,3000M Steeplechase Women,Paris,2024,B,Faith CHEROTICH,KEN,08:55.1
W,400M Women,Paris,2024,G,Marileidy PAULINO,DOM,48.17
W,400M Women,Paris,2024,S,Salwa Eid NASER,BRN,48.53
W,400M Women,Paris,2024,B,Natalia KACZMAREK,POL,48.98
W,400M Hurdles Women,Paris,2024,G,Sydney MCLAUGHLIN-LEVRONE,USA,50.37
W,400M Hurdles Women,Paris,2024,S,Anna COCKRELL,USA,51.87
W,400M Hurdles Women,Paris,2024,B,Femke BOL,NED,52.15
W,5000M Women,Paris,2024,G,Beatrice CHEBET,KEN,14:28.6
W,5000M Women,Paris,2024,S,Faith KIPYEGON,KEN,14:29.6
W,5000M Women,Paris,2024,B,Sifan HASSAN,NED,14:30.6
W,800M Women,Paris,2024,G,Keely HODGKINSON,GBR,01:56.7
W,800M Women,Paris,2024,S,Tsige DUGUMA,ETH,01:57.2
W,800M Women,Paris,2024,B,Mary MORAA,KEN,01:57.4
W,Discus Throw Women,Paris,2024,G,Valarie ALLMAN,USA,69.5
W,Discus Throw Women,Paris,2024,S,Bin FENG,CHN,67.51
W,Discus Throw Women,Paris,2024,B,Sandra PERKOVIC,CRO,67.51
W,Hammer Throw Women,Paris,2024,G,Camryn ROGERS,CAN,76.97
W,Hammer Throw Women,Paris,2024,S,Annette Nneka ECHIKUNWOKE,USA,75.48
W,Hammer Throw Women,Paris,2024,B,Jie ZHAO,CHN,74.27
W,High Jump Women,Paris,2024,G,Yaroslava MAHUCHIKH,UKR,2
W,High Jump Women,Paris,2024,S,Nicola OLYSLAGERS,AUS,2
W,High Jump Women,Paris,2024,B,Iryna GERASHCHENKO,UKR,1.95
W,High Jump Women,Paris,2024,B,Eleanor PATTERSON,AUS,1.95
W,Javelin Throw Women,Paris,2024,G,Haruka KITAGUCHI,JPN,65.8
W,Javelin Throw Women,Paris,2024,S,Jo-Ane VAN DYK,RSA,63.93
W,Javelin Throw Women,Paris,2024,B,Nikola OGRODNIKOVA,CZE,63.68
W,Long Jump Women,Paris,2024,G,Tara DAVIS,USA,7.1
W,Long Jump Women,Paris,2024,S,Malaika MIHAMBO,GER,6.98
W,Long Jump Women,Paris,2024,B,Jasmine MOORE,USA,6.96
W,Marathon Women,Paris,2024,G,Sifan HASSAN,NED,02:22:55
W,Marathon Women,Paris,2024,S,Tigst ASSEFA,ETH,02:22:58
W,Marathon Women,Paris,2024,B,Hellen Onsando OBIRI,KEN,02:23:10
W,Pole Vault Women,Paris,2024,G,Nina KENNEDY,AUS,4.9
W,Pole Vault Women,Paris,2024,S,Katie MOON,USA,4.85
W,Pole Vault Women,Paris,2024,B,Alysha NEWMAN,CAN,4.85
W,Shot Put Women,Paris,2024,G,Yemisi OGUNLEYE,GER,20
W,Shot Put Women,Paris,2024,S,Maddison-Lee WESCHE,NZL,19.86
W,Shot Put Women,Paris,2024,B,Jiayuan SONG,CHN,19.32
W,Triple Jump Women,Paris,2024,G,Thea LAFOND,DMA,15.02
W,Triple Jump Women,Paris,2024,S,Shanieka THOMAS,JAM,14.87
W,Triple Jump Women,Paris,2024,B,Jasmine MOORE,USA,14.67
M,10000M Men,Tokyo,2020,G,Selemon BAREGA,ETH,27:43.2
M,10000M Men,Tokyo,2020,S,Joshua Kiprui CHEPTEGEI,UGA,27:43.6
M,10000M Men,Tokyo,2020,B,Jacob KIPLIMO,UGA,27:43.9
M,100M Men,Tokyo,2020,G,Lamont Marcell JACOBS,ITA,9.8
M,100M Men,Tokyo,2020,S,Fred KERLEY,USA,9.84
M,100M Men,Tokyo,2020,B,Andre DE GRASSE,CAN,9.89
M,110M Hurdles Men,Tokyo,2020,G,Hansle PARCHMENT,JAM,13.04
M,110M Hurdles Men,Tokyo,2020,S,Grant HOLLOWAY,USA,13.09
M,110M Hurdles Men,Tokyo,2020,B,Ronald LEVY,JAM,13.1
M,1500M Men,Tokyo,2020,G,Jakob INGEBRIGTSEN,NOR,03:28.3
M,1500M Men,Tokyo,2020,S,Timothy CHERUIYOT,KEN,03:29.0
M,1500M Men,Tokyo,2020,B,Josh KERR,GBR,03:29.0
M,200M Men,Tokyo,2020,G,Andre DE GRASSE,CAN,19.62
M,200M Men,Tokyo,2020,S,Kenneth BEDNAREK,USA,19.68
M,200M Men,Tokyo,2020,B,Noah LYLES,USA,19.74
M,20Km Race Walk Men,Tokyo,2020,G,Massimo STANO,ITA,01:21:05
M,20Km Race Walk Men,Tokyo,2020,S,Koki IKEDA,JPN,01:21:14
M,20Km Race Walk Men,Tokyo,2020,B,Toshikazu YAMANISHI,JPN,01:21:28
M,3000M Steeplechase Men,Tokyo,2020,G,Soufiane ELBAKKALI,MAR,08:08.9
M,3000M Steeplechase Men,Tokyo,2020,S,Lamecha GIRMA,ETH,08:10.4
M,3000M Steeplechase Men,Tokyo,2020,B,Benjamin KIGEN,KEN,08:11.5
M,400M Men,Tokyo,2020,G,Steven GARDINER,BAH,43.85
M,400M Men,Tokyo,2020,S,Anthony ZAMBRANO,COL,44.08
M,400M Men,Tokyo,2020,B,Kirani JAMES,GRN,44.19
M,400M Hurdles Men,Tokyo,2020,G,Karsten WARHOLM,NOR,45.94
M,400M Hurdles Men,Tokyo,2020,S,Rai BENJAMIN,USA,46.17
M,400M Hurdles Men,Tokyo,2020,B,Alison DOS SANTOS,BRA,46.72
M,5000M Men,Tokyo,2020,G,Joshua Kiprui CHEPTEGEI,UGA,12:58.2
M,5000M Men,Tokyo,2020,S,Mohammed AHMED,CAN,12:58.6
M,5000M Men,Tokyo,2020,B,Paul Kipkemoi CHELIMO,USA,12:59.1
M,50Km Race Walk Men,Tokyo,2020,G,Dawid TOMALA,POL,03:50:08
M,50Km Race Walk Men,Tokyo,2020,S,Jonathan HILBERT,GER,03:50:44
M,50Km Race Walk Men,Tokyo,2020,B,Evan DUNFEE,CAN,03:50:59
M,800M Men,Tokyo,2020,G,Emmanuel Kipkurui KORIR,KEN,01:45.1
M,800M Men,Tokyo,2020,S,Ferguson Cheruiyot ROTICH,KEN,01:45.2
M,800M Men,Tokyo,2020,B,Patryk DOBEK,POL,01:45.4
M,Discus Throw Men,Tokyo,2020,G,Daniel STAHL,SWE,68.9
M,Discus Throw Men,Tokyo,2020,S,Simon PETTERSSON,SWE,67.39
M,Discus Throw Men,Tokyo,2020,B,Lukas WEISSHAIDINGER,AUT,67.07
M,Hammer Throw Men,Tokyo,2020,G,Wojciech NOWICKI,POL,82.52
M,Hammer Throw Men,Tokyo,2020,S,Eivind HENRIKSEN,NOR,81.58
M,Hammer Throw Men,Tokyo,2020,B,Pawel FAJDEK,POL,81.53
M,High Jump Men,Tokyo,2020,G,Mutaz Essa BARSHIM,QAT,2.37
M,High Jump Men,Tokyo,2020,G,Gianmarco TAMBERI,ITA,2.37
M,High Jump Men,Tokyo,2020,B,Maksim NEDASEKAU,BLR,2.37
M,Javelin Throw Men,Tokyo,2020,G,Neeraj CHOPRA,IND,87.58
M,Javelin Throw Men,Tokyo,2020,S,Jakub VADLEJCH,CZE,86.67
M,Javelin Throw Men,Tokyo,2020,B,Vitezslav VESELY,CZE,85.44
M,Long Jump Men,Tokyo,2020,G,Miltiadis TENTOGLOU,GRE,8.41
M,Long Jump Men,Tokyo,2020,S,Juan Miguel ECHEVARRIA,CUB,8.41
M,Long Jump Men,Tokyo,2020,B,Maykel MASSO,CUB,8.21
M,Marathon Men,Tokyo,2020,G,Eliud KIPCHOGE,KEN,02:08:38
M,Marathon Men,Tokyo,2020,S,Abdi NAGEEYE,NED,02:09:58
M,Marathon Men,Tokyo,2020,B,Bashir ABDI,BEL,02:10:00
M,Pole Vault Men,Tokyo,2020,G,Armand DUPLANTIS,SWE,6.02
M,Pole Vault Men,Tokyo,2020,S,Christopher NILSEN,USA,5.97
M,Pole Vault Men,Tokyo,2020,B,Thiago BRAZ,BRA,5.87
M,Shot Put Men,Tokyo,2020,G,Ryan CROUSER,USA,23.3
M,Shot Put Men,Tokyo,2020,S,Joe KOVACS,USA,22.65
M,Shot Put Men,Tokyo,2020,B,Tomas WALSH,NZL,22.47
M,Triple Jump Men,Tokyo,2020,G,Pedro P. PICHARDO,POR,17.98
M,Triple Jump Men,Tokyo,2020,S,Yaming ZHU,CHN,17.57
M,Triple Jump Men,Tokyo,2020,B,Fabrice ZANGO HUGUES,BUR,17.47
W,10000M Women,Tokyo,2020,G,Sifan HASSAN,NED,29:55.3
W,10000M Women,Tokyo,2020,S,Kalkidan GEZAHEGNE,BRN,29:56.2
W,10000M Women,Tokyo,2020,B,Letesenbet GIDEY,ETH,30:01.7
W,100M Women,Tokyo,2020,G,Elaine THOMPSON-HERAH,JAM,10.61
W,100M Women,Tokyo,2020,S,Shelly-Ann FRASER-PRYCE,JAM,10.74
W,100M Women,Tokyo,2020,B,Shericka JACKSON,JAM,10.76
W,100M Hurdles Women,Tokyo,2020,G,Jasmine CAMACHO-QUINN,PUR,12.37
W,100M Hurdles Women,Tokyo,2020,S,Kendra HARRISON,USA,12.52
W,100M Hurdles Women,Tokyo,2020,B,Megan TAPPER,JAM,12.55
W,1500M Women,Tokyo,2020,G,Faith KIPYEGON,KEN,03:53.1
W,1500M Women,Tokyo,2020,S,Laura MUIR,GBR,03:54.5
W,1500M Women,Tokyo,2020,B,Sifan HASSAN,NED,03:55.9
W,200M Women,Tokyo,2020,G,Elaine THOMPSON-HERAH,JAM,21.53
W,200M Women,Tokyo,2020,S,Christine MBOMA,NAM,21.81
W,200M Women,Tokyo,2020,B,Gabrielle THOMAS,USA,21.87
W,20Km Race Walk Women,Tokyo,2020,G,Antonella PALMISANO,ITA,01:29:12
W,20Km Race Walk Women,Tokyo,2020,S,Sandra ARENAS,COL,01:29:37
W,20Km Race Walk Women,Tokyo,2020,B,Hong LIU,CHN,01:29:57
W,3000M Steeplechase Women,Tokyo,2020,G,Peruth CHEMUTAI,UGA,09:01.5
W,3000M Steeplechase Women,Tokyo,2020,S,Courtney FRERICHS,USA,09:04.8
W,3000M Steeplechase Women,Tokyo,2020,B,Hyvin KIYENG,KEN,09:05.4
W,400M Women,Tokyo,2020,G,Shaunae MILLER-UIBO,BAH,48.36
W,400M Women,Tokyo,2020,S,Marileidy PAULINO,DOM,49.2
W,400M Women,Tokyo,2020,B,Allyson FELIX,USA,49.46
W,400M Hurdles Women,Tokyo,2020,G,Sydney MCLAUGHLIN-LEVRONE,USA,51.46
W,400M Hurdles Women,Tokyo,2020,S,Dalilah MUHAMMAD,USA,51.58
W,400M Hurdles Women,Tokyo,2020,B,Femke BOL,NED,52.03
W,5000M Women,Tokyo,2020,G,Sifan HASSAN,NED,14:36.8
W,5000M Women,Tokyo,2020,S,Hellen Onsando OBIRI,KEN,14:38.4
W,5000M Women,Tokyo,2020,B,Gudaf TSEGAY,ETH,14:38.9
W,800M Women,Tokyo,2020,G,Athing MU,USA,01:55.2
W,800M Women,Tokyo,2020,S,Keely HODGKINSON,GBR,01:55.9
W,800M Women,Tokyo,2020,B,Raevyn ROGERS,USA,01:56.8
W,Discus Throw Women,Tokyo,2020,G,Valarie ALLMAN,USA,68.98
W,Discus Throw Women,Tokyo,2020,S,Kristin PUDENZ,GER,66.86
W,Discus Throw Women,Tokyo,2020,B,Yaime PEREZ,CUB,65.72
W,Hammer Throw Women,Tokyo,2020,G,Anita WLODARCZYK,POL,78.48
W,Hammer Throw Women,Tokyo,2020,S,Zheng WANG,CHN,77.03
W,Hammer Throw Women,Tokyo,2020,B,Malwina KOPRON,POL,75.49
W,High Jump Women,Tokyo,2020,G,Mariya LASITSKENE,ROC,2.04
W,High Jump Women,Tokyo,2020,S,Nicola OLYSLAGERS,AUS,2.02
W,High Jump Women,Tokyo,2020,B,Yaroslava MAHUCHIKH,UKR,2
W,Javelin Throw Women,Tokyo,2020,G,Shiying LIU,CHN,66.34
W,Javelin Throw Women,Tokyo,2020,S,Maria ANDREJCZYK,POL,64.61
W,Javelin Throw Women,Tokyo,2020,B,Kelsey-Lee ROBERTS,AUS,64.56
W,Long Jump Women,Tokyo,2020,G,Malaika MIHAMBO,GER,7
W,Long Jump Women,Tokyo,2020,S,Brittney REESE,USA,6.97
W,Long Jump Women,Tokyo,2020,B,Ese BRUME,NGR,6.97
W,Marathon Women,Tokyo,2020,G,Peres JEPCHIRCHIR,KEN,02:27:20
W,Marathon Women,Tokyo,2020,S,Brigid KOSGEI,KEN,02:27:36
W,Marathon Women,Tokyo,2020,B,Molly SEIDEL,USA,02:27:46
W,Pole Vault Women,Tokyo,2020,G,Katie MOON,USA,4.9
W,Pole Vault Women,Tokyo,2020,S,Anzhelika SIDOROVA,ROC,4.85
W,Pole Vault Women,Tokyo,2020,B,Holly BLEASDALE-BRADSHAW,GBR,4.85
W,Shot Put Women,Tokyo,2020,G,Lijiao GONG,CHN,20.58
W,Shot Put Women,Tokyo,2020,S,Raven SAUNDERS,USA,19.79
W,Shot Put Women,Tokyo,2020,B,Valerie ADAMS,NZL,19.62
W,Triple Jump Women,Tokyo,2020,G,Yulimar ROJAS,VEN,15.67
W,Triple Jump Women,Tokyo,2020,S,Patricia MAMONA,POR,15.01
W,Triple Jump Women,Tokyo,2020,B,Ana PELETEIRO,ESP,14.87
M,10000M Men,Rio,2016,G,Mohamed FARAH,GBR,27:05.2
M,10000M Men,Rio,2016,S,Paul Kipngetich TANUI,KEN,27:05.6
M,10000M Men,Rio,2016,B,Tamirat TOLA,ETH,27:06.3
W,10000M Women,Rio,2016,G,Almaz AYANA,ETH,29:17.4
W,10000M Women,Rio,2016,S,Vivian CHERUIYOT,KEN,29:32.5
W,10000M Women,Rio,2016,B,Tirunesh DIBABA,ETH,29:42.6
W,100M Hurdles Women,Rio,2016,G,Brianna ROLLINS,USA,12.48
W,100M Hurdles Women,Rio,2016,S,Nia ALI,USA,12.59
W,100M Hurdles Women,Rio,2016,B,Kristi CASTLIN,USA,12.61
M,100M Men,Rio,2016,G,Usain BOLT,JAM,9.81
M,100M Men,Rio,2016,S,Justin GATLIN,USA,9.89
M,100M Men,Rio,2016,B,Andre DE GRASSE,CAN,9.91
W,100M Women,Rio,2016,G,Elaine THOMPSON-HERAH,JAM,10.71
W,100M Women,Rio,2016,S,Tori BOWIE,USA,10.83
W,100M Women,Rio,2016,B,Shelly-Ann FRASER-PRYCE,JAM,10.86
M,110M Hurdles Men,Rio,2016,G,Omar MCLEOD,JAM,13.05
M,110M Hurdles Men,Rio,2016,S,Orlando ORTEGA,ESP,13.17
M,110M Hurdles Men,Rio,2016,B,Dimitri BASCOU,FRA,13.24
M,1500M Men,Rio,2016,G,Matthew CENTROWITZ,USA,03:50.0
M,1500M Men,Rio,2016,S,Taoufik MAKHLOUFI,ALG,03:50.1
M,1500M Men,Rio,2016,B,Nick WILLIS,NZL,03:50.2
W,1500M Women,Rio,2016,G,Faith KIPYEGON,KEN,04:08.9
W,1500M Women,Rio,2016,S,Genzebe DIBABA,ETH,04:10.3
W,1500M Women,Rio,2016,B,Jenny BARRINGER-SIMPSON,USA,04:10.5
M,200M Men,Rio,2016,G,Usain BOLT,JAM,19.78
M,200M Men,Rio,2016,S,Andre DE GRASSE,CAN,20.02
M,200M Men,Rio,2016,B,Christophe LEMAITRE,FRA,20.12
W,200M Women,Rio,2016,G,Elaine THOMPSON-HERAH,JAM,21.78
W,200M Women,Rio,2016,S,Dafne SCHIPPERS,NED,21.88
W,200M Women,Rio,2016,B,Tori BOWIE,USA,22.15
W,20Km Race Walk Women,Rio,2016,G,Hong LIU,CHN,01:28:35
W,20Km Race Walk Women,Rio,2016,S,Maria Guadalupe GONZALEZ,MEX,01:28:37
W,20Km Race Walk Women,Rio,2016,B,Xiuzhi LU,CHN,01:28:42
M,20Km Race Walk Men,Rio,2016,G,Zhen WANG,CHN,01:19:14
M,20Km Race Walk Men,Rio,2016,S,Zelin CAI,CHN,01:19:26
M,20Km Race Walk Men,Rio,2016,B,Dane BIRD-SMITH,AUS,01:19:37
M,3000M Steeplechase Men,Rio,2016,G,Conseslus KIPRUTO,KEN,08:03.3
M,3000M Steeplechase Men,Rio,2016,S,Evan JAGER,USA,08:04.3
M,3000M Steeplechase Men,Rio,2016,B,Mahiedine MEKHISSI-BENABBAD,FRA,08:11.5
W,3000M Steeplechase Women,Rio,2016,G,Ruth JEBET,BRN,08:59.7
W,3000M Steeplechase Women,Rio,2016,S,Hyvin KIYENG,KEN,09:07.1
W,3000M Steeplechase Women,Rio,2016,B,Emma COBURN,USA,09:07.6
M,400M Hurdles Men,Rio,2016,G,Kerron CLEMENT,USA,47.73
M,400M Hurdles Men,Rio,2016,S,Boniface Mucheru TUMUTI,KEN,47.78
M,400M Hurdles Men,Rio,2016,B,Yasmani COPELLO,TUR,47.92
W,400M Hurdles Women,Rio,2016,G,Dalilah MUHAMMAD,USA,53.13
W,400M Hurdles Women,Rio,2016,S,Sara Slott PETERSEN,DEN,53.55
W,400M Hurdles Women,Rio,2016,B,Ashley SPENCER,USA,53.72
M,400M Men,Rio,2016,G,Wayde VAN NIEKERK,RSA,43.03
M,400M Men,Rio,2016,S,Kirani JAMES,GRN,43.76
M,400M Men,Rio,2016,B,Lashawn MERRITT,USA,43.85
W,400M Women,Rio,2016,G,Shaunae MILLER-UIBO,BAH,49.44
W,400M Women,Rio,2016,S,Allyson FELIX,USA,49.51
W,400M Women,Rio,2016,B,Shericka JACKSON,JAM,49.85
M,5000M Men,Rio,2016,G,Mohamed FARAH,GBR,13:03.3
M,5000M Men,Rio,2016,S,Paul Kipkemoi CHELIMO,USA,13:03.9
M,5000M Men,Rio,2016,B,Hagos GEBRHIWET,ETH,13:04.4
W,5000M Women,Rio,2016,G,Vivian CHERUIYOT,KEN,14:26.2
W,5000M Women,Rio,2016,S,Hellen Onsando OBIRI,KEN,14:29.8
W,5000M Women,Rio,2016,B,Almaz AYANA,ETH,14:33.6
M,50Km Race Walk Men,Rio,2016,G,Matej TOTH,SVK,03:40:58
M,50Km Race Walk Men,Rio,2016,S,Jared TALLENT,AUS,03:41:16
M,50Km Race Walk Men,Rio,2016,B,Hirooki ARAI,JPN,03:41:24
M,800M Men,Rio,2016,G,Daniel Lekuta RUDISHA,KEN,01:42.2
M,800M Men,Rio,2016,S,Taoufik MAKHLOUFI,ALG,01:42.6
M,800M Men,Rio,2016,B,Clayton MURPHY,USA,01:42.9
W,800M Women,Rio,2016,G,Caster SEMENYA,RSA,01:55.3
W,800M Women,Rio,2016,S,Francine NIYONSABA,BDI,01:56.5
W,800M Women,Rio,2016,B,Margaret Nyairera WAMBUI,KEN,01:56.9
M,Discus Throw Men,Rio,2016,G,Christoph HARTING,GER,68.37
M,Discus Throw Men,Rio,2016,S,Piotr MALACHOWSKI,POL,67.55
M,Discus Throw Men,Rio,2016,B,Daniel JASINSKI,GER,67.05
W,Discus Throw Women,Rio,2016,G,Sandra PERKOVIC,CRO,69.21
W,Discus Throw Women,Rio,2016,S,Melina ROBERT MICHON,FRA,66.73
W,Discus Throw Women,Rio,2016,B,Denia CABALLERO,CUB,65.34
M,Hammer Throw Men,Rio,2016,G,Dilshod NAZAROV,TJK,78.68
M,Hammer Throw Men,Rio,2016,S,Ivan TIKHON,BLR,77.79
M,Hammer Throw Men,Rio,2016,B,Wojciech NOWICKI,POL,77.73
W,Hammer Throw Women,Rio,2016,G,Anita WLODARCZYK,POL,82.29
W,Hammer Throw Women,Rio,2016,S,Wenxiu ZHANG,CHN,76.75
W,Hammer Throw Women,Rio,2016,B,Sophie HITCHON,GBR,74.54
M,High Jump Men,Rio,2016,G,Derek DROUIN,CAN,2.38
M,High Jump Men,Rio,2016,S,Mutaz Essa BARSHIM,QAT,2.36
M,High Jump Men,Rio,2016,B,Bohdan BONDARENKO,UKR,2.33
W,High Jump Women,Rio,2016,G,Ruth BEITIA,ESP,1.97
W,High Jump Women,Rio,2016,S,Mirela DEMIREVA,BUL,1.97
W,High Jump Women,Rio,2016,B,Blanka VLASIC,CRO,1.97
M,Javelin Throw Men,Rio,2016,G,Thomas ROHLER,GER,90.3
M,Javelin Throw Men,Rio,2016,S,Julius YEGO,KEN,88.24
M,Javelin Throw Men,Rio,2016,B,Keshorn WALCOTT,TTO,85.38
W,Javelin Throw Women,Rio,2016,G,Sara KOLAK,CRO,66.18
W,Javelin Throw Women,Rio,2016,S,Sunette VILJOEN,RSA,64.92
W,Javelin Throw Women,Rio,2016,B,Barbora SPOTAKOVA,CZE,64.8
M,Long Jump Men,Rio,2016,G,Jeff HENDERSON,USA,8.38
M,Long Jump Men,Rio,2016,S,Luvo MANYONGA,RSA,8.37
M,Long Jump Men,Rio,2016,B,Greg RUTHERFORD,GBR,8.29
W,Long Jump Women,Rio,2016,G,Tianna BARTOLETTA,USA,7.17
W,Long Jump Women,Rio,2016,S,Brittney REESE,USA,7.15
W,Long Jump Women,Rio,2016,B,Ivana SPANOVIC,SRB,7.08
M,Marathon Men,Rio,2016,G,Eliud KIPCHOGE,KEN,02:08:44
M,Marathon Men,Rio,2016,S,Feyisa LILESA,ETH,02:09:54
M,Marathon Men,Rio,2016,B,Galen RUPP,USA,02:10:05
W,Marathon Women,Rio,2016,G,Jemima Jelagat SUMGONG,KEN,02:24:04
W,Marathon Women,Rio,2016,S,Eunice Jepkirui KIRWA,BRN,02:24:13
W,Marathon Women,Rio,2016,B,Mare DIBABA,ETH,02:24:30
M,Pole Vault Men,Rio,2016,G,Thiago BRAZ,BRA,6.03
M,Pole Vault Men,Rio,2016,S,Renaud LAVILLENIE,FRA,5.98
M,Pole Vault Men,Rio,2016,B,Sam KENDRICKS,USA,5.85
